,ID,Title,Abstract,Authors,Published Date,Updated Date,Comments,Primary Category,PDF Link,Language,author_keywords,publicationName,predicted_subject_area
242,http://arxiv.org/abs/gr-qc/0310049v1,Binary Neutron Star Inspiral Search in LIGO S1,"We describe the search for gravitational waves from inspiraling neutron starbinary systems, using data from the first Scientific Run of the LIGO ScienceCollaboration.",Gabriela González,2003-10-08T17:55:51Z,2003-10-08T17:55:51Z,,gr-qc,http://arxiv.org/pdf/gr-qc/0310049v1,eng,,,Engineering
243,http://arxiv.org/abs/solv-int/9804001v1,On lump instability of Davey--Stewartson II equation,We show that lumps (solitons) of the Davey--Stewartson II equation fail undersmall perturbations of initial data.,"R. R. Gadyl'shin, O. M. Kiselev",1998-03-31T16:49:37Z,1998-03-31T16:49:37Z,"Amstex, 9 pages",solv-int,http://arxiv.org/pdf/solv-int/9804001v1,eng,,,Biochemistry
244,http://arxiv.org/abs/solv-int/9912011v1,Liouville equation under perturbation,Small perturbation of the Liouville equation under smooth initial data isconsidered. Asymptotic solution which is available for a long time interval isconstructed by the two scale method.,L. A. Kalyakin,1999-12-16T16:05:14Z,1999-12-16T16:05:14Z,5 pages,solv-int,http://arxiv.org/pdf/solv-int/9912011v1,eng,,,Medicine
245,http://arxiv.org/abs/1108.3466v1,Rejoinder,"Rejoinder of ""Calibrated Bayes, for Statistics in General, and Missing Datain Particular"" by R. Little [arXiv:1108.1917]",Roderick Little,2011-08-17T12:30:30Z,2011-08-17T12:30:30Z,"Published in at http://dx.doi.org/10.1214/10-STS318REJ the
  Statistical Science (http://www.imstat.org/sts/) by the Institute of
  Mathematical Statistics (http://www.imstat.org)",stat.ME,http://arxiv.org/pdf/1108.3466v1,eng,,,Medicine
246,http://arxiv.org/abs/1805.06516v1,Dependence upon initial conditions,This article discusses dependence on initial conditions in natural and socialsciences with focus on physical science. The main focus is on the newlydiscovered rough dependence on initial data.,Y. Charles Li,2018-05-16T20:37:31Z,2018-05-16T20:37:31Z,,nlin.CD,http://arxiv.org/pdf/1805.06516v1,eng,,,Social Sciences
247,http://arxiv.org/abs/2301.05554v1,Synergies Between Operations Research and Quantum Information Science,This article highlights synergies between quantum information science (QIS)and operations research for QIS-curious operations researchers (andvice-versa).,Ojas Parekh,2023-01-11T22:57:01Z,2023-01-11T22:57:01Z,"12 pages; published as a ""Challenge Paper"" in the INFORMS Journal on
  Computing",quant-ph,http://arxiv.org/pdf/2301.05554v1,eng,,,Social Sciences
248,http://arxiv.org/abs/astro-ph/0008307v1,Science User Scenarios for a Virtual Observatory Design Reference  Mission: Science Requirements for Data Mining,"The knowledge discovery potential of the new large astronomical databases isvast. When these are used in conjunction with the rich legacy data archives,the opportunities for scientific discovery multiply rapidly. A VirtualObservatory (VO) framework will enable transparent and efficient access,search, retrieval, and visualization of data across multiple data repositories,which are generally heterogeneous and distributed. Aspects of data mining thatapply to a variety of science user scenarios with a VO are reviewed. Thedevelopment of a VO should address the data mining needs of variousastronomical research constituencies. By way of example, two user scenarios arepresented which invoke applications and linkages of data across the catalog andimage domains in order to address specific astrophysics research problems.These illustrate a subset of the desired capabilities and power of the VO, andas such they represent potential components of a VO Design Reference Mission.",Kirk D. Borne,2000-08-19T17:54:01Z,2000-08-19T17:54:01Z,"4 pages. Paper to appear in the proceedings of the June 2000 ""Virtual
  Observatories of the Future"" conference at Caltech, edited by R. J. Brunner,
  S. G. Djorgovski, & A. Szalay. (For figures and demos related to sample user
  scenarios, see
  http://adc.gsfc.nasa.gov/adc/adc_science/adc-science-scenario-papers.html .)",astro-ph,http://arxiv.org/pdf/astro-ph/0008307v1,eng,,,Computer Science
249,http://arxiv.org/abs/1311.0562v2,LP Mixed Data Science : Outline of Theory,"This article presents the theoretical foundation of a new frontier ofresearch-`LP Mixed Data Science'-that simultaneously extends and integrates thepractice of traditional and novel statistical methods for nonparametricexploratory data modeling, and is applicable to the teaching and training ofstatistics.  Statistics journals have great difficulty accepting papers unlike thosepreviously published. For statisticians with new big ideas a practical strategyis to publish them in many small applied studies which enables one to providereferences to work of others. This essay outlines the many concepts, newtheory, and important algorithms of our new culture of statistical sciencecalled LP MIXED DATA SCIENCE. It provides comprehensive solutions to problemsof data analysis and nonparametric modeling of many variables that arecontinuous or discrete, which does not yet have a large literature. It developsa new modeling approach to nonparametric estimation of the multivariate copuladensity. We discuss the theory which we believe is very elegant (and canprovide a framework for United Statistical Algorithms, for traditional SmallData methods and Big Data methods).","Emanuel Parzen, Subhadeep Mukhopadhyay",2013-11-04T01:56:04Z,2013-11-06T13:44:49Z,,math.ST,http://arxiv.org/pdf/1311.0562v2,eng,,,Computer Science
250,http://arxiv.org/abs/1810.04606v2,Building an Ontology for the Domain of Plant Science using Protégé,"Due to the rapid development of technology, large amounts of heterogeneousdata generated every day. Biological data is also growing in terms of thequantity and quality of data considerably. Despite the attempts for building auniform platform to handle data management in Plant Science, researchers arefacing the challenge of not only accessing and integrating data stored inheterogeneous data sources but also representing the implicit and explicitdomain knowledge based on the available plant genomic and phenomic data.Ontologies provide a framework for describing the structures and vocabulariesto support the semantics of information and facilitate automated reasoning andknowledge discovery. In this paper, we focus on building an ontology forArabidopsis Thaliana in Plant Science domain. The aim of this study is toprovide a conceptual model of Arabidopsis Thaliana as a reference plant forbotany and other plant sciences, including concepts and their relationships.","Sara Hosseinzadeh Kassani, Peyman Hosseinzadeh Kassani",2018-10-10T16:02:55Z,2018-10-11T04:08:03Z,,cs.IR,http://arxiv.org/pdf/1810.04606v2,eng,,,Computer Science
251,http://arxiv.org/abs/1907.07744v5,"Plasma-MDS, a metadata schema for plasma science with examples from  plasma technology","A metadata schema, named Plasma-MDS, is introduced to support research datamanagement in plasma science. Plasma-MDS is suitable to facilitate thepublication of research data following the FAIR principles in domain-specificrepositories and with this the reuse of research data for data driven plasmascience. In accordance with common features in plasma science and technology,the metadata schema bases on the concept to separately describe the sourcegenerating the plasma, the medium in which the plasma is operated in, thetarget the plasma is acting on, and the diagnostics used for investigation ofthe process under consideration. These four basic schema elements aresupplemented by a schema element with various attributes for description of theresources, i.e. the digital data obtained by the applied diagnostic procedures.The metadata schema is first applied for the annotation of datasets publishedin INPTDAT -- the interdisciplinary data platform for plasma technology.","Steffen Franke, Lucian Paulet, Jan Schäfer, Deborah O'Connell, Markus M. Becker",2019-07-17T20:20:08Z,2020-12-18T22:19:44Z,"15 pages, 1 figure, 10 tables",physics.plasm-ph,http://arxiv.org/pdf/1907.07744v5,eng,,,Medicine
